product_link,product_name,brand,Price,rating,review_count,Refresh_Rate,Contrast_Ratio,Response_Time,Synchronization_Technology,Panel_Type,Curved_Screen,Brightness,Screen_Size,HDR,Smart_Display,Touch_Screen,Quantum_Dot_Technology,Headphone_Jack,Voice_Assistant,Wall_Mountable,Anti_Glare,Speaker,Webcam,Weight,Resolution,Total_Pixels
https://www.bestbuy.com/site/msi-optix-g271-27-144hz-fhd-ips-freesync-monitor-black/6406780.p?skuId=6406780,"MSI Optix G271 27"" 144Hz FHD IPS FreeSync Monitor - Black",MSI,239.99,4.8,213.0,144.0,1000.0,1.0,FreeSync,IPS,No,250.0,27.0,No,No,No,No,Yes,No,Yes,Yes,No,No,9.04,1920 x 1080,2073600
https://www.bestbuy.com/site/asus-rog-swift-24-5-fast-ips-fhd-360hz-1ms-g-sync-gaming-monitor-with-hdr-hdmidisplayportusb/6452318.p?skuId=6452318,"ASUS - ROG Swift 24.5” Fast IPS FHD 360Hz 1ms G-SYNC Gaming Monitor with HDR (HDMI,DisplayPort,USB)",ASUS,549.99,4.3,16.0,360.0,1000.0,1.0,Not Applicable,Not Applicable,No,400.0,24.5,No,No,No,No,No,No,No,No,No,No,15.65,1920 x 1080,2073600
https://www.bestbuy.com/site/dell-23-8-lcd-monitor-displayport-vga-hdmi-black/6486167.p?skuId=6486167,"Dell - 23.8 LCD Monitor (DisplayPort VGA, HDMI) - Black",Dell,229.99,5.0,1.0,60.0,1000.0,5.0,Not Applicable,TFT,No,250.0,23.8,No,No,No,No,No,No,Yes,No,Yes,No,7.1,1920 x 1080,2073600
https://www.bestbuy.com/site/samsung-odyssey-g5-32-ips-1ms-qhd-freesync-premium-g-sync-compatible-165hz-gaming-monitor-black/6500801.p?skuId=6500801,Samsung - Odyssey G5 32” IPS 1ms QHD FreeSync Premium & G-Sync Compatible 165Hz Gaming Monitor - Black,Samsung,429.99,5.0,1.0,165.0,1000.0,1.0,FreeSync&G-SYNC,IPS,No,350.0,32.0,Yes,No,No,No,Yes,No,Yes,No,No,No,16.5,2560 x 1440,3686400
https://www.bestbuy.com/site/asus-tuf-31-5-curved-qhd-165hz-1ms-1440p-freesync-premium-gaming-monitor-displayporthdmi/6452917.p?skuId=6452917,"ASUS - TUF 31.5"" Curved QHD 165Hz 1ms 1440P Freesync Premium Gaming Monitor (DisplayPort,HDMI)",ASUS,389.99,4.7,118.0,165.0,3000.0,1.0,FreeSync,VA,Yes,400.0,32.0,Yes,No,No,No,No,No,Yes,No,Yes,No,20.28,2560 x 1440,3686400
https://www.bestbuy.com/site/asus-rog-swift-24-5-fast-ips-fhd-360hz-1ms-g-sync-gaming-monitor-with-hdr-hdmidisplayportusb/6431892.p?skuId=6431892,"ASUS - ROG Swift 24.5” Fast IPS FHD 360Hz 1ms G-SYNC Gaming Monitor with HDR (HDMI,DisplayPort,USB)",ASUS,699.99,4.3,27.0,360.0,1000.0,1.0,FreeSync,Not Applicable,No,400.0,24.5,Yes,No,No,No,No,No,No,No,No,No,15.65,1920 x 1080,2073600
https://www.bestbuy.com/site/asus-proart-pa278qv-27-wqhd-lcd-monitor-displayport-hdmi-usb-black/6424478.p?skuId=6424478,"Asus ProArt PA278QV 27"" WQHD LCD Monitor (DisplayPort, HDMI, USB) - Black",Asus,339.99,4.6,51.0,75.0,100000000.0,5.0,Not Applicable,IPS,No,350.0,27.0,No,No,No,No,No,No,Yes,No,Yes,No,17.02,2560 x 1440,3686400
https://www.bestbuy.com/site/samsung-s65ua-series-34-ultra-wqhd-monitor-usb-c-usb-lan-hdmi-black/6469272.p?skuId=6469272,"Samsung - S65UA Series 34"" Ultra WQHD Monitor (USB-C, USB, LAN, HDMI) - Black",Samsung,699.99,3.0,1.0,100.0,4000.0,5.0,FreeSync,VA,Yes,300.0,34.0,Yes,No,No,No,No,No,Yes,No,No,No,16.8,3440 x 1440,4953600
https://www.bestbuy.com/site/asus-tuf-vg27aq1a-widescreen-gaming-lcd-monitor-black-black/6454341.p?skuId=6454341,ASUS - TUF VG27AQ1A Widescreen Gaming LCD Monitor - Black - Black,ASUS,329.99,4.1,8.0,170.0,1000.0,1.0,Not Applicable,IPS,No,250.0,27.0,Yes,No,No,No,No,No,Yes,Yes,Yes,No,9.48,2560 x 1440,3686400
https://www.bestbuy.com/site/philips-momentum-55-led-4k-hdr-gaming-monitor-with-ambiglow-black/6465010.p?skuId=6465010,Philips - Momentum 55” LED 4K HDR Gaming Monitor with Ambiglow - Black,Philips,1599.99,4.5,2.0,120.0,4000.0,4.0,Not Applicable,VA,No,750.0,55.0,Yes,No,No,No,Yes,No,No,No,Yes,No,59.09,3840 x 2160,8294400
https://www.bestbuy.com/site/acer-eb321hqu-cbidpx-31-5-inch-wqhd-monitor-hdmi/6404015.p?skuId=6404015,Acer - EB321HQU Cbidpx 31.5-inch WQHD Monitor (HDMI),Acer,242.99,5.0,1.0,60.0,100000000.0,4.0,Not Applicable,Not Applicable,No,300.0,31.5,No,No,No,No,No,No,No,No,No,No,20.97,2560 x 1440,3686400
https://www.bestbuy.com/site/asus-zenscreen-15-6-ips-fhd-usb-type-c-portable-monitor-with-foldable-smart-case-dark-gray/6403999.p?skuId=6403999,ASUS - ZenScreen 15.6” IPS FHD USB Type-C Portable Monitor with Foldable Smart Case - Dark Gray,ASUS,229.99,4.6,513.0,60.0,800.0,5.0,Not Applicable,IPS,No,250.0,15.6,No,No,No,No,No,No,No,Yes,No,No,1.6,1920 x 1080,2073600
https://www.bestbuy.com/site/dell-e1920h-19-lcd-monitor-vga-display-port-black/6413253.p?skuId=6413253,"Dell - E1920H 19"" LCD Monitor (VGA, Display Port) - Black",Dell,154.99,3.8,6.0,60.0,600.0,5.0,VSync,TN,No,200.0,19.0,No,No,No,No,No,No,Yes,Yes,No,No,4.83,1366 x 768,1049088
https://www.bestbuy.com/site/acer-nitro-xv322qk-kvbmiiphuzx-31-5-uhd-monitor-hdmi/6473374.p?skuId=6473374,"Acer - Nitro XV322QK KVbmiiphuzx 31.5"" UHD Monitor (HDMI)",Acer,1099.99,3.7,3.0,144.0,100000000.0,1.0,FreeSync,IPS,No,350.0,31.5,Yes,No,No,No,No,No,No,No,Yes,No,23.32,3840 x 2160,8294400
https://www.bestbuy.com/site/sidetrak-solo-touchscreen-freestanding-portable-15-6-monitor-black/6472142.p?skuId=6472142,"SideTrak Solo Touchscreen Freestanding Portable 15.6"" Monitor - Black",SideTrak,399.99,4.3,3.0,60.0,800.0,25.0,Not Applicable,IPS,No,300.0,15.6,Yes,No,Yes,No,Yes,No,No,No,Yes,No,1.9,1920 x 1080,2073600
https://www.bestbuy.com/site/lg-27-ips-uhd-4k-monitor-with-usb-type-c-black/6395116.p?skuId=6395116,LG - 27'' IPS UHD 4K Monitor with USB Type-C - Black,LG,579.99,4.1,9.0,75.0,1000.0,5.0,Not Applicable,Not Applicable,No,350.0,27.0,Yes,No,No,No,No,No,Yes,No,Yes,No,13.4,3840 x 2160,8294400
https://www.bestbuy.com/site/asus-tuf-vg27wq1b-widescreen-gaming-lcd-monitor-black-black/6448358.p?skuId=6448358,ASUS - TUF VG27WQ1B Widescreen Gaming LCD Monitor - Black - Black,ASUS,309.99,4.0,3.0,165.0,10000000.0,1.0,Not Applicable,VA,Yes,250.0,27.0,Yes,No,No,No,No,No,Yes,Yes,Yes,No,13.62,2560 x 1440,3686400
https://www.bestbuy.com/site/aoc-30-lcd-ultra-wide-curved-monitor-black-red/6461204.p?skuId=6461204,"AOC - 30"" LCD Ultra Wide Curved Monitor - Black/Red",AOC,299.99,4.8,5.0,75.0,80000000.0,1.0,FreeSync,TFT,Yes,300.0,30.0,No,No,No,No,Yes,No,Yes,No,No,No,11.69,2560 x 1080,2764800
https://www.bestbuy.com/site/benq-pd3200u-designvue-324k-uhd-ips-monitor--100-srgb--aqcolor-technology-for-accruate-reproduction/5713589.p?skuId=5713589,"BenQ - PD3200U DesignVue 32""4K UHD IPS Monitor | 100% sRGB | AQCOLOR Technology for Accruate Reproduction",BenQ,699.99,4.4,26.0,60.0,20000000.0,4.0,Not Applicable,IPS,No,350.0,32.0,No,No,No,No,No,No,Yes,Yes,Yes,No,18.7,3840 x 2160,8294400
https://www.bestbuy.com/site/lenovo-l15-15-6-ips-led-fhd-usb-c-portable-monitor-silver/6488370.p?skuId=6488370,"Lenovo L15 15.6"" IPS LED FHD USB-C Portable Monitor - Silver",Lenovo,229.99,3.8,6.0,60.0,3000000.0,6.0,Not Applicable,IPS,No,250.0,15.6,No,No,No,No,No,No,Yes,Yes,No,No,1.9,1920 x 1080,2073600
https://www.bestbuy.com/site/acer-predator-xb3-27-gaming-monitor-169-full-hd-monitor-refurbished/6439331.p?skuId=6439331,"Acer Predator XB3 27"" Gaming Monitor - 16:9 Full HD Monitor - Refurbished",Acer,339.99,5.0,1.0,240.0,100000000.0,1.0,Not Applicable,Not Applicable,No,400.0,27.0,No,No,No,No,No,No,Yes,No,Yes,No,9.2,1920 x 1080,2073600
https://www.bestbuy.com/site/viewsonic-27-lcd-fhd-monitor-displayport-vga-hdmi-black/6241299.p?skuId=6241299,"ViewSonic - 27 LCD FHD Monitor (DisplayPort VGA, HDMI) - Black",ViewSonic,209.99,4.9,14.0,75.0,1000.0,7.0,Not Applicable,IPS,No,250.0,27.0,No,No,No,No,No,No,Yes,Yes,Yes,No,9.1,1920 x 1080,2073600
https://www.bestbuy.com/site/viotek-reaper-rfi25cba-25-ips-led-fhd-1ms-gaming-monitor-black/6489761.p?skuId=6489761,"Viotek - REAPER RFI25CBA 25"" IPS LED FHD 1MS Gaming Monitor - Black",Viotek,239.99,5.0,1.0,144.0,1000.0,1.0,FreeSync&G-SYNC,IPS,No,300.0,24.5,Yes,No,No,No,No,No,Yes,Yes,No,No,15.9,1920 x 1080,2073600
https://www.bestbuy.com/site/lg-24-ips-led-4k-uhd-freesync-monitor-hdmi-display-port-black/6051021.p?skuId=6051021,"LG - 24"" IPS LED 4K UHD FreeSync Monitor (HDMI, Display Port) - Black",LG,299.99,4.7,168.0,60.0,1000.0,5.0,FreeSync,IPS,No,250.0,23.8,No,No,No,No,No,No,Yes,Yes,No,No,8.8,3840 x 2160,8294400
https://www.bestbuy.com/site/lenovo-idea-23-8-va-fhd-1920x1080-monitor-vga-hdmi-1-4-audio-out-75hz-4ms-72-percent-ntsc-black/6439294.p?skuId=6439294,"Lenovo - Idea 23.8"" VA FHD 1920x1080 Monitor - VGA HDMI 1.4 Audio Out - 75Hz 4ms 72 percent NTSC - Black",Lenovo,159.99,4.7,13.0,75.0,1000.0,4.0,Not Applicable,Not Applicable,No,250.0,23.8,No,No,No,No,No,No,Yes,No,No,No,6.64,1980 x 1080,2138400
https://www.bestbuy.com/site/lg-ultrafine-27-ips-lcd-5k-uhd-monitor-usb/6362421.p?skuId=6362421,"LG - UltraFine 27"" IPS LCD 5K UHD Monitor (USB)",LG,1299.99,4.2,43.0,60.0,1100.0,14.0,Not Applicable,IPS,No,500.0,27.0,No,No,No,No,No,No,Yes,Yes,Yes,Yes,18.7,5120 x 2880,14745600
https://www.bestbuy.com/site/lenovo-g27-20-27-ips-led-fhd-g-sync-compatible-freesync-gaming-monitor-height-adjustable-displayport-hdmi-black/6453643.p?skuId=6453643,"Lenovo G27-20 27"" IPS LED FHD G-SYNC Compatible FreeSync Gaming Monitor Height Adjustable (DisplayPort, HDMI) - Black",Lenovo,273.99,4.1,9.0,144.0,3000000.0,1.0,FreeSync&G-SYNC,IPS,No,400.0,27.0,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,13.1,1920 x 1080,2073600
https://www.bestbuy.com/site/samsung-s60a-series-24-qhd-monitor-with-hdr-hdmi-usb-black/6469252.p?skuId=6469252,"Samsung - S60A Series 24"" QHD Monitor with HDR (HDMI, USB) - Black",Samsung,349.99,3.0,2.0,75.0,1000.0,5.0,FreeSync,IPS,No,300.0,24.0,Yes,No,No,No,No,No,Yes,No,No,No,10.8,2560 x 1440,3686400
https://www.bestbuy.com/site/gigabyte-32-led-curved-qhd-freesync-monitor-with-hdr-hdmi-displayport-usb-black/6462631.p?skuId=6462631,"GIGABYTE - 32"" LED Curved QHD FreeSync Monitor with HDR (HDMI, DisplayPort, USB) - Black",GIGABYTE,319.99,4.4,26.0,165.0,3000.0,1.0,FreeSync,VA,Yes,350.0,31.5,Yes,No,No,No,Yes,No,Yes,Yes,No,No,17.0,2560 x 1440,3686400
https://www.bestbuy.com/site/viewsonic-elite-32-lcd-g-sync-monitor-with-hdr-displayport-usb-hdmi-black/6487589.p?skuId=6487589,"ViewSonic - Elite 32 LCD G-SYNC Monitor with HDR (DisplayPort USB, HDMI) - Black",ViewSonic,699.99,5.0,1.0,165.0,1000.0,0.5,G-SYNC,IPS,No,400.0,32.0,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,32.2,2560 x 1440,3686400
https://www.bestbuy.com/site/viewsonic-27-lcd-4k-uhd-monitor-displayport-hdmi-silver/6358466.p?skuId=6358466,ViewSonic - 27 LCD 4K UHD Monitor (DisplayPort HDMI) - Silver,ViewSonic,369.99,4.5,10.0,60.0,80000000.0,4.0,Not Applicable,IPS,No,350.0,27.0,No,No,No,No,No,No,Yes,Yes,Yes,No,11.0,3840 x 2160,8294400
https://www.bestbuy.com/site/viotek-gnv27dba2-27-curved-led-qhd-1ms-gaming-monitor-black/6489727.p?skuId=6489727,"Viotek - GNV27DBA2 27"" Curved LED QHD 1ms Gaming Monitor - Black",Viotek,289.99,4.0,1.0,144.0,3000.0,1.0,FreeSync&G-SYNC,VA,Yes,250.0,27.0,Yes,No,No,No,No,No,Yes,Yes,No,No,10.69,2560 x 1440,3686400
https://www.bestbuy.com/site/benq-zowie-24-5-esports-gaming-monitor-xl2546k/6439473.p?skuId=6439473,"BenQ ZOWIE 24.5"" Esports Gaming Monitor - XL2546K",BenQ,499.0,5.0,5.0,240.0,1000.0,1.0,FreeSync,Not Applicable,No,320.0,24.5,No,No,No,No,No,No,Yes,No,No,No,20.93,1920 x 1080,2073600
https://www.bestbuy.com/site/lg-ultrafine-24-ips-led-4k-uhd-monitor-thunderbolt-black/6357406.p?skuId=6357406,"LG - UltraFine 24"" IPS LED 4K UHD Monitor (Thunderbolt) - Black",LG,699.99,4.8,44.0,60.0,1200.0,14.0,Not Applicable,IPS,No,500.0,24.0,No,No,No,No,No,No,Yes,No,Yes,No,15.4,3840 x 2160,8294400
https://www.bestbuy.com/site/asus-tuf-27-full-hd-adaptive-sync-displayport-hdmi/6405388.p?skuId=6405388,"ASUS - TUF 27"" Full HD, Adaptive Sync – DisplayPort- HDMI",ASUS,329.99,4.8,5.0,240.0,1000.0,1.0,Not Applicable,Not Applicable,No,400.0,27.0,Yes,No,No,No,No,No,Yes,No,Yes,No,12.35,1920 x 1080,2073600
https://www.bestbuy.com/site/viotek-gnv30cbxa-advanced-30-inch-curved-200hz-gaming-monitor-hdmi-displayport-black/6467291.p?skuId=6467291,"Viotek - GNV30CBXA Advanced 30-Inch Curved 200Hz Gaming Monitor (HDMI, DisplayPort) - Black",Viotek,349.99,4.8,13.0,200.0,3000.0,7.0,FreeSync&G-SYNC,VA,Yes,300.0,29.5,Yes,No,No,No,No,No,Yes,Yes,No,No,12.35,2560 x 1080,2764800
https://www.bestbuy.com/site/dell-p2418hz-24-lcd-widescreen-monitor-hdmi-vga-displayport-usb-hub-black/6451553.p?skuId=6451553,"Dell - P2418HZ 24"" LCD Widescreen Monitor (HDMI, VGA, DisplayPort, USB Hub) - Black",Dell,309.99,5.0,6.0,60.0,8000000.0,6.0,VSync,IPS,No,250.0,23.8,No,No,No,No,No,No,Yes,No,Yes,Yes,7.94,1920 x 1080,2073600
https://www.bestbuy.com/site/lenovo-g24e-20-23-8-va-led-fhd-freesync-gaming-monitor-black/6498153.p?skuId=6498153,"Lenovo G24e-20 23.8"" VA LED FHD FreeSync Gaming Monitor - Black",Lenovo,199.99,5.0,1.0,100.0,3000000.0,1.0,FreeSync,VA,No,300.0,23.8,No,No,No,No,Yes,No,Yes,Yes,No,No,8.6,1920 x 1080,2073600
https://www.bestbuy.com/site/samsung-s70a-series-32-uhd-monitor-with-hdr-hdmi-usb-display-port-black/6469265.p?skuId=6469265,"Samsung - S70A Series 32” UHD Monitor with HDR (HDMI, USB, Display Port) - Black",Samsung,469.99,4.0,1.0,60.0,2500.0,5.0,Not Applicable,VA,No,300.0,32.0,Yes,No,No,No,No,No,Yes,No,No,No,13.4,3840 x 2160,8294400
https://www.bestbuy.com/site/asus-tuf-vg27aql1a-27-lcd-adaptive-sync-widescreen-gaming-monitor-hdmi-displayport-black/6472133.p?skuId=6472133,"ASUS - TUF VG27AQL1A 27"" LCD Adaptive Sync Widescreen Gaming Monitor (HDMI, DisplayPort) - Black",ASUS,440.99,5.0,1.0,120.0,1000.0,1.0,G-SYNC,IPS,No,400.0,27.0,Yes,No,No,No,No,No,Yes,Yes,Yes,No,9.48,2560 x 1440,3686400
https://www.bestbuy.com/site/aoc-31-5-lcd-curved-fhd-freesync-monitor-displayport-vga-hdmi-black-and-red/6493248.p?skuId=6493248,"AOC - 31.5 LCD Curved FHD FreeSync Monitor (DisplayPort VGA, HDMI) - Black and Red",AOC,369.99,4.0,1.0,165.0,80000000.0,1.0,Not Applicable,VA,Yes,250.0,31.5,Yes,No,No,No,No,No,Yes,No,No,No,12.68,1920 x 1080,2073600
https://www.bestbuy.com/site/benq-gl2480-24-1080p-monitor--75-hz-for-gaming--proprietary-eye-care-tech-adaptive-brightness-for-image-quality-black/6376574.p?skuId=6376574,"BenQ - GL2480- 24"" 1080P Monitor | 75 Hz for Gaming | Proprietary Eye-Care Tech |Adaptive Brightness for Image Quality - Black",BenQ,159.99,4.8,5.0,75.0,12000000.0,1.0,Not Applicable,TN,No,250.0,24.0,No,No,No,No,Yes,No,Yes,No,Yes,No,8.6,1920 x 1080,2073600
https://www.bestbuy.com/site/lg-34-taa-ips-qhd-ultrawide-curved-monitor-black/6437718.p?skuId=6437718,LG - 34” TAA IPS QHD UltraWide Curved Monitor - Black,LG,814.99,5.0,1.0,75.0,1000.0,5.0,Not Applicable,Not Applicable,Yes,300.0,34.0,Yes,No,No,No,No,No,Yes,No,Yes,No,21.4,3440 x 1440,4953600
https://www.bestbuy.com/site/samsung-odyssey-g3-24-flat-fhd-1ms-amd-freesync-gaming-monitor-black-black/6448614.p?skuId=6448614,"Samsung - Odyssey G3 24"" Flat FHD 1ms AMD FreeSync Gaming Monitor - Black - Black",Samsung,179.99,4.3,18.0,144.0,3000.0,1.0,FreeSync,VA,No,250.0,24.0,No,No,No,No,Yes,No,Yes,No,No,No,6.2,1920 x 1080,2073600
https://www.bestbuy.com/site/asus-geek-squad-certified-refurbished-led-monitor-dark-gray/6407932.p?skuId=6407932,ASUS - Geek Squad Certified Refurbished LED Monitor - Dark Gray,ASUS,206.99,3.5,2.0,60.0,800.0,5.0,Not Applicable,IPS,No,250.0,15.6,No,No,No,No,No,No,No,Yes,No,No,1.6,1920 x 1080,2073600
https://www.bestbuy.com/site/lenovo-c24-20-23-8-led-monitor-hdmi-vga-black/6483960.p?skuId=6483960,"Lenovo - C24-20 23.8"" LED Monitor (HDMI, VGA) - Black",Lenovo,165.99,1.0,1.0,60.0,1000.0,4.0,FreeSync,VA,No,250.0,23.8,No,No,No,No,No,No,No,No,No,No,6.64,1920 x 1080,2073600
https://www.bestbuy.com/site/viewsonic-24-lcd-fhd-monitor-displayport-vga-hdmi-black/5880109.p?skuId=5880109,"ViewSonic - 24 LCD FHD Monitor (DisplayPort VGA, HDMI) - Black",ViewSonic,179.99,4.6,16.0,60.0,1000.0,5.0,Not Applicable,IPS,No,250.0,24.0,No,No,No,No,No,No,Yes,Yes,Yes,No,7.19,1920 x 1080,2073600
https://www.bestbuy.com/site/viewsonic-24-ips-led-fhd-monitor-displayport-hdmi-vga-black/6321192.p?skuId=6321192,"ViewSonic - 24"" IPS LED FHD Monitor (DisplayPort, HDMI, VGA) - Black",ViewSonic,269.99,4.5,4.0,75.0,20000000.0,7.0,Not Applicable,IPS,No,250.0,24.0,No,No,No,No,No,No,Yes,Yes,No,No,12.1,1920 x 1080,2073600
https://www.bestbuy.com/site/viewsonic-elite-27-led-curved-qhd-freesync-monitor-displayport-hdmi-black/6413379.p?skuId=6413379,"ViewSonic - ELITE 27"" LED Curved QHD FreeSync Monitor (DisplayPort, HDMI) - Black",ViewSonic,459.99,5.0,3.0,165.0,120000000.0,1.0,FreeSync,MVA,Yes,550.0,27.0,Yes,No,No,No,No,No,No,Yes,Yes,No,16.5,2560 x 1440,3686400
https://www.bestbuy.com/site/philips-27-lcd-fhd-monitor-displayport-vga-usb-hdmi-dvi-textured-black/6495833.p?skuId=6495833,"Philips - 27 LCD FHD Monitor (DisplayPort VGA, USB, HDMI, DVI) - Textured Black",Philips,279.99,5.0,1.0,75.0,50000000.0,4.0,Not Applicable,IPS,No,250.0,27.0,No,No,No,No,No,No,Yes,Yes,Yes,No,9.7,1920 x 1080,2073600
https://www.bestbuy.com/site/viotek-gnv34dbe2-34-led-uwqhd-144hz-1ms-curved-multimedia-gaming-monitor-black/6489732.p?skuId=6489732,"Viotek - GNV34DBE2 34"" LED UWQHD 144Hz 1ms Curved Multimedia Gaming Monitor - Black",Viotek,429.99,3.5,6.0,144.0,4000.0,1.0,FreeSync&G-SYNC,VA,Yes,350.0,34.0,Yes,No,No,No,No,No,Yes,Yes,No,No,15.48,3440 x 1440,4953600
https://www.bestbuy.com/site/acer-predator-xb253q-gxbmiiprzx-24-5-fhd-g-sync-compatible-monitor-hdmi/6425557.p?skuId=6425557,"Acer - Predator XB253Q Gxbmiiprzx 24.5"" FHD G-SYNC Compatible Monitor (HDMI)",Acer,379.99,4.8,13.0,240.0,100000000.0,1.0,G-SYNC,Not Applicable,No,400.0,24.5,Yes,No,No,No,No,No,Yes,No,Yes,No,6.2,1920 x 1080,2073600
https://www.bestbuy.com/site/viewsonic-31-5-lcd-4k-uhd-monitor-displayport-hdmi-silver/6370815.p?skuId=6370815,ViewSonic - 31.5 LCD 4K UHD Monitor (DisplayPort HDMI) - Silver,ViewSonic,379.99,4.2,9.0,60.0,80000000.0,3.0,Not Applicable,MVA,No,300.0,31.5,No,No,No,No,Yes,No,Yes,Yes,Yes,No,13.67,3840 x 2160,8294400
https://www.bestbuy.com/site/viewsonic-elite-27-ips-led-qhd-g-sync-monitor-displayport-hdmi-black/6396528.p?skuId=6396528,"ViewSonic - ELITE 27"" IPS LED QHD G-SYNC Monitor (DisplayPort, HDMI) - Black",ViewSonic,699.99,4.6,17.0,144.0,120000000.0,1.0,G-SYNC,IPS,No,350.0,27.0,No,No,No,No,No,No,Yes,Yes,Yes,No,17.0,2560 x 1440,3686400
https://www.bestbuy.com/site/asus-geek-squad-certified-refurbished-tuf-gaming-23-8-ips-led-fhd-freesync-monitor-black/6402541.p?skuId=6402541,"ASUS - Geek Squad Certified Refurbished TUF Gaming 23.8"" IPS LED FHD FreeSync Monitor - Black",ASUS,188.99,4.1,7.0,144.0,1000.0,1.0,FreeSync,IPS,No,250.0,23.8,No,No,No,No,Yes,No,Yes,Yes,Yes,No,14.3,1920 x 1080,2073600
https://www.bestbuy.com/site/viewsonic-22-lcd-fhd-monitor-displayport-vga-hdmi-black/5572922.p?skuId=5572922,"ViewSonic - 22 LCD FHD Monitor (DisplayPort VGA, HDMI) - Black",ViewSonic,149.99,4.3,50.0,75.0,1000.0,5.0,Not Applicable,IPS,No,250.0,22.0,No,No,No,No,No,No,Yes,Yes,Yes,No,5.51,1920 x 1080,2073600
https://www.bestbuy.com/site/benq-ew2780q-27-qhd-ips-lcd-entertainment-monitor-with-hdr-eye-care-integrated-speakers-black-black-metallic-gray/6404041.p?skuId=6404041,"BenQ - EW2780Q - 27"" QHD IPS LCD Entertainment Monitor with HDR Eye-Care Integrated Speakers- Black - Black/Metallic Gray",BenQ,269.99,4.8,4.0,60.0,20000000.0,5.0,Not Applicable,IPS,No,350.0,27.0,Yes,No,No,No,Yes,No,Yes,No,Yes,No,13.2,2560 x 1440,3686400
https://www.bestbuy.com/site/razer-raptor27-ips-165hz-qhdfreesync-and-g-sync-compatable-monitor-with-hdr-hdmi-displayport-usb-type-c-black/6470793.p?skuId=6470793,"Razer Raptor 27"" IPS 165Hz QHD FreeSync and G-SYNC Compatable Monitor with HDR (HDMI, DisplayPort, USB Type-C) - Black",Razer,736.99,4.0,4.0,165.0,1000.0,1.0,FreeSync&G-SYNC,IPS,No,420.0,27.0,Yes,No,No,No,No,No,No,Yes,No,No,25.35,2560 x 1440,3686400
https://www.bestbuy.com/site/viotek-gfi27dbxa-27-inch-180hz-qhd-1440p-1ms-gaming-monitor-hdmi-displayport-black/6467290.p?skuId=6467290,"Viotek - GFI27DBXA 27 Inch 180Hz QHD 1440p 1ms Gaming Monitor (HDMI, DisplayPort) - Black",Viotek,329.99,3.7,9.0,180.0,1000.0,3.0,FreeSync&G-SYNC,IPS,No,600.0,27.0,Yes,No,No,No,No,No,Yes,Yes,No,No,12.13,2560 x 1440,3686400
https://www.bestbuy.com/site/samsung-g77-series-27-curved-wqhd-gaming-monitor-with-special-t1-faker-design-hdmi-usb-black/6425566.p?skuId=6425566,"Samsung - G77 Series 27"" Curved WQHD Gaming Monitor With Special T1 Faker Design (HDMI, USB) - Black",Samsung,749.99,4.3,43.0,240.0,2500.0,1.0,Not Applicable,VA,Yes,350.0,27.0,Yes,No,No,No,Yes,No,Yes,No,No,No,15.87,2560 x 1440,3686400
https://www.bestbuy.com/site/asus-rog-strix-43-4k-144hz-hdmi-2-1-1ms-freesync-gaming-monitor-with-hdr-displayportusb/6482014.p?skuId=6482014,"ASUS - ROG Strix 43” 4K 144Hz HDMI 2.1 1ms FreeSync Gaming Monitor with HDR (DisplayPort,USB)",ASUS,1299.99,4.3,8.0,144.0,4000.0,1.0,FreeSync,VA,No,450.0,43.0,Yes,No,No,No,No,No,Yes,No,Yes,No,33.73,3840 x 2160,8294400
https://www.bestbuy.com/site/lg-34-ips-qhd-ultrawide-curved-monitor-with-hdr10-black/6377923.p?skuId=6377923,LG - 34'' IPS QHD UltraWide Curved Monitor with HDR10 - Black,LG,768.99,4.0,1.0,75.0,1000.0,5.0,Not Applicable,Not Applicable,Yes,300.0,34.0,Yes,No,No,No,No,No,Yes,No,Yes,No,17.63,3440 x 1440,4953600
https://www.bestbuy.com/site/samsung-s60ua-series-32-qhd-led-monitor-with-hdr-hdmi-usb-c-usb-black/6468689.p?skuId=6468689,"Samsung - S60UA Series 32"" QHD LED Monitor with HDR (HDMI, USB-C, USB) - Black",Samsung,444.99,1.0,1.0,75.0,3000.0,5.0,FreeSync,VA,No,300.0,32.0,Yes,No,No,No,No,No,No,No,Yes,Yes,15.87,2560 x 1440,3686400
https://www.bestbuy.com/site/viewsonic-19-5-led-hd-monitor-vga-black/4278100.p?skuId=4278100,"ViewSonic - 19.5"" LED HD Monitor (VGA) - Black",ViewSonic,139.99,4.3,21.0,60.0,3000.0,25.0,Not Applicable,MVA,No,250.0,19.5,No,No,No,No,No,No,Yes,Yes,No,No,5.42,1920 x 1080,2073600
https://www.bestbuy.com/site/lenovo-thinkvision-t22v-20-21-5-voip-led-monitor-hdmi-dp-vga-black/6462775.p?skuId=6462775,"Lenovo - ThinkVision T22v-20 21.5"" VoIP LED Monitor (HDMI, DP, VGA) - Black",Lenovo,254.99,5.0,1.0,60.0,1000.0,4.0,Not Applicable,IPS,No,250.0,21.5,No,No,No,No,No,No,No,No,Yes,Yes,12.1,1920 x 1080,2073600
